ts_code,symbol,name,area,industry,cnspell,market,list_date,act_name,act_ent_type
301259.SZ,301259,艾布鲁,湖南,环境保护,ABL,创业板,20220426,钟儒波,民营企业
301083.SZ,301083,百胜智能,江西,专用机械,BSZN,创业板,20211021,刘润根,民营企业
301166.SZ,301166,优宁维,上海,医药商业,YNW,创业板,20211228,冷兆武,民营企业
301050.SZ,301050,雷电微力,四川,航空,LDWL,创业板,20210824,邓洁茹,民营企业
301234.SZ,301234,五洲医疗,安徽,医疗保健,WZYL,创业板,20220705,黄凡,民营企业
301398.SZ,301398,星源卓镁,浙江,汽车配件,XYZM,创业板,20221215,邱卓雄,民营企业
301370.SZ,301370,国科恒泰,北京,医药商业,GKHT,创业板,20230712,中国科学院控股有限公司,中央企业
301298.SZ,301298,东利机械,河北,汽车配件,DLJX,创业板,20220606,王征,民营企业
301032.SZ,301032,新柴股份,浙江,工程机械,XCGF,创业板,20210722,仇建平,民营企业
301103.SZ,301103,何氏眼科,辽宁,医疗保健,HSYK,创业板,20220322,何伟,民营企业
301100.SZ,301100,风光股份,辽宁,化工原料,FGGF,创业板,20211217,王磊,民营企业
301112.SZ,301112,信邦智能,广东,专用机械,XBZN,创业板,20220629,李罡,民营企业
688655.SH,688655,迅捷兴,深圳,元器件,XJX,科创板,20210511,马卓,自然人
688232.SH,688232,新点软件,江苏,软件服务,XDRJ,科创板,20211117,无实际控制人,其他
301090.SZ,301090,华润材料,江苏,化工原料,HRCL,创业板,20211026,国务院国有资产监督管理委员会,中央企业
301186.SZ,301186,超达装备,江苏,专用机械,CDZB,创业板,20211223,陈存友,民营企业
301180.SZ,301180,万祥科技,江苏,元器件,WXKJ,创业板,20211116,黄军,民营企业
301091.SZ,301091,深城交,深圳,建筑工程,SCJ,创业板,20211029,深圳市人民政府国有资产监督管理委员会,地方国有企业
301039.SZ,301039,中集车辆,深圳,汽车整车,ZJCL,创业板,20210708,无实际控制人,其他
301239.SZ,301239,普瑞眼科,四川,医疗保健,PRYK,创业板,20220705,徐旭阳,民营企业
301138.SZ,301138,华研精机,广东,专用机械,HYJJ,创业板,20211215,包贺林,民营企业
301079.SZ,301079,邵阳液压,湖南,机械基件,SYYY,创业板,20211019,粟武洪,民营企业
300994.SZ,300994,久祺股份,浙江,文教休闲,JQGF,创业板,20210812,李政,民营企业
301178.SZ,301178,天亿马,广东,软件服务,TYM,创业板,20211112,林明玲,民营企业
301088.SZ,301088,戎美股份,江苏,服饰,RMGF,创业板,20211028,郭健,民营企业
301267.SZ,301267,华厦眼科,福建,医疗保健,HXYK,创业板,20221107,苏庆灿,民营企业
301111.SZ,301111,粤万年青,广东,中成药,YWNQ,创业板,20211207,欧先涛,民营企业
301045.SZ,301045,天禄科技,江苏,元器件,TLKJ,创业板,20210813,陈凌,民营企业
688766.SH,688766,普冉股份,上海,半导体,PRGF,科创板,20210823,李兆桂,自然人
688778.SH,688778,厦钨新能,福建,电气设备,XWXN,科创板,20210805,福建省人民政府国有资产监督管理委员会,企业
688502.SH,688502,茂莱光学,江苏,元器件,MLGX,科创板,20230309,范一,自然人
688597.SH,688597,煜邦电力,北京,电器仪表,YBDL,科创板,20210617,周德勤,自然人
688091.SH,688091,上海谊众,上海,化学制药,SHYZ,科创板,20210909,周劲松,自然人
301046.SZ,301046,能辉科技,上海,建筑工程,NHKJ,创业板,20210817,罗传奎,民营企业
301092.SZ,301092,争光股份,浙江,化工原料,ZGGF,创业板,20211102,沈建华,民营企业
688359.SH,688359,三孚新科,广东,化工原料,SFXK,科创板,20210521,上官文龙,自然人
688276.SH,688276,百克生物,吉林,生物制药,BKSW,科创板,20210625,长春新区国有资产监督管理局,企业
301148.SZ,301148,嘉戎技术,福建,环境保护,JRJS,创业板,20220421,蒋林煜,民营企业
688538.SH,688538,和辉光电-U,上海,半导体,HHGD,科创板,20210528,上海市国有资产监督管理委员会,企业
301047.SZ,301047,义翘神州,北京,生物制药,YQSZ,创业板,20210816,谢良志,民营企业
688621.SH,688621,阳光诺和,北京,医疗保健,YGNH,科创板,20210621,利虔,自然人
688246.SH,688246,嘉和美康,北京,软件服务,JHMK,科创板,20211214,夏军,自然人
688367.SH,688367,工大高科,安徽,运输设备,GDGK,科创板,20210628,魏臻,自然人
605599.SH,605599,菜百股份,北京,服饰,CBGF,主板,20210909,北京市西城区人民政府国有资产监督管理委员会,地方国有企业
688038.SH,688038,中科通达,湖北,软件服务,ZKTD,科创板,20210713,王开学,自然人
688303.SH,688303,大全能源,新疆,电气设备,DQNY,科创板,20210722,徐翔,自然人
301665.SZ,301665,泰禾股份,江苏,农药化肥,THGF,创业板,20250411,田晓宏,民营企业
688306.SH,688306,均普智能,浙江,专用机械,JPZN,科创板,20220322,王剑峰,自然人
301131.SZ,301131,聚赛龙,广东,塑料,JSL,创业板,20220314,郝源增,民营企业
688718.SH,688718,唯赛勃,上海,塑料,WSB,科创板,20210728,谢建新,自然人
688110.SH,688110,东芯股份,上海,半导体,DXGF,科创板,20211210,蒋学明,自然人
301296.SZ,301296,新巨丰,山东,广告包装,XJF,创业板,20220902,袁训军,民营企业
688376.SH,688376,美埃科技,江苏,专用机械,MAKJ,科创板,20221118,蒋立,自然人
301121.SZ,301121,紫建电子,重庆,电气设备,ZJDZ,创业板,20220808,朱传钦,民营企业
301063.SZ,301063,海锅股份,江苏,电气设备,HGGF,创业板,20210924,盛雪华,民营企业
688701.SH,688701,卓锦股份,浙江,环境保护,ZJGF,科创板,20210916,卓未龙,自然人
301228.SZ,301228,实朴检测,上海,电器仪表,SPJC,创业板,20220128,杨进,民营企业
688716.SH,688716,中研股份,吉林,化工原料,ZYGF,科创板,20230920,谢怀杰,自然人
688798.SH,688798,艾为电子,上海,半导体,AWDZ,科创板,20210816,孙洪军,自然人
688385.SH,688385,复旦微电,上海,半导体,FDWD,科创板,20210804,无实际控制人,其他
301331.SZ,301331,恩威医药,西藏,中成药,EWYY,创业板,20220921,薛永新,民营企业
301160.SZ,301160,翔楼新材,江苏,机械基件,XLXC,创业板,20220606,钱和生,民营企业
301219.SZ,301219,腾远钴业,江西,小金属,TYGY,创业板,20220317,罗洁,民营企业
301102.SZ,301102,兆讯传媒,天津,广告包装,ZXCM,创业板,20220328,苏壮强,外资
301075.SZ,301075,多瑞医药,西藏,化学制药,DRYY,创业板,20210929,崔子浩,民营企业
301213.SZ,301213,观想科技,四川,软件服务,GXKJ,创业板,20211206,魏强,民营企业
301187.SZ,301187,欧圣电气,江苏,家用电器,OSDQ,创业板,20220422,WEIDONG LU,外资
301232.SZ,301232,飞沃科技,湖南,机械基件,FWKJ,创业板,20230615,张友君,民营企业
603213.SH,603213,镇洋发展,浙江,化工原料,ZYFZ,主板,20211111,浙江省交通投资集团有限公司,地方国有企业
688296.SH,688296,和达科技,浙江,软件服务,HDKJ,科创板,20210727,郭军,自然人
301080.SZ,301080,百普赛斯,北京,生物制药,BPSS,创业板,20211018,陈宜顶,民营企业
301123.SZ,301123,奕东电子,广东,元器件,YDDZ,创业板,20220125,邓玉泉,民营企业
301048.SZ,301048,金鹰重工,湖北,运输设备,JYZG,创业板,20210818,中华人民共和国国务院,中央企业
688722.SH,688722,同益中,北京,化纤,TYZ,科创板,20211019,国家开发投资集团有限公司,企业
688767.SH,688767,博拓生物,浙江,医疗保健,BTSW,科创板,20210908,于秀萍,自然人
301222.SZ,301222,浙江恒威,浙江,电气设备,ZJHW,创业板,20220309,汪剑平,民营企业
301177.SZ,301177,迪阿股份,深圳,服饰,DAGF,创业板,20211215,张国涛,民营企业
301139.SZ,301139,元道通信,新疆,通信设备,YDTX,创业板,20220708,李晋,民营企业
688776.SH,688776,国光电气,四川,元器件,GGDQ,科创板,20210831,张亚,自然人
688511.SH,688511,*ST天微,四川,元器件,*STTW,科创板,20210730,巨万里,自然人
301201.SZ,301201,诚达药业,浙江,生物制药,CDYY,创业板,20220120,葛建利,民营企业
301211.SZ,301211,亨迪药业,湖北,化学制药,HDYY,创业板,20211222,刘益谦,民营企业
301086.SZ,301086,鸿富瀚,深圳,元器件,HFH,创业板,20211020,张定武,民营企业
301257.SZ,301257,普蕊斯,上海,医疗保健,PRS,创业板,20220517,赖春宝,民营企业
688120.SH,688120,华海清科,天津,半导体,HHQK,科创板,20220608,四川省政府国有资产监督管理委员会,企业
301167.SZ,301167,建研设计,安徽,建筑工程,JYSJ,创业板,20211206,安徽省人民政府国有资产监督管理委员会,地方国有企业
301179.SZ,301179,泽宇智能,江苏,软件服务,ZYZN,创业板,20211208,张剑,民营企业
688768.SH,688768,容知日新,安徽,电器仪表,RZRX,科创板,20210726,聂卫华,自然人
688486.SH,688486,龙迅股份,安徽,半导体,LXGF,科创板,20230221,FENG CHEN,自然人
688670.SH,688670,金迪克,江苏,生物制药,JDK,科创板,20210802,余军,自然人
605577.SH,605577,龙版传媒,黑龙江,出版业,LBCM,主板,20210824,黑龙江出版集团有限公司,地方国有企业
688775.SH,688775,影石创新,深圳,IT设备,YSCX,科创板,20250611,刘靖康,自然人
301382.SZ,301382,蜂助手,广东,互联网,FZS,创业板,20230517,罗洪鹏,民营企业
688257.SH,688257,新锐股份,江苏,机械基件,XRGF,科创板,20211027,吴何洪,自然人
301110.SZ,301110,青木科技,广东,互联网,QMKJ,创业板,20220311,吕斌,民营企业
688772.SH,688772,珠海冠宇,广东,电气设备,ZHGY,科创板,20211015,徐延铭,自然人
301158.SZ,301158,德石股份,山东,专用机械,DSGF,创业板,20220117,孙伟杰,民营企业
300834.SZ,300834,星辉环材,广东,化工原料,XHHC,创业板,20220113,陈雁升,民营企业
301113.SZ,301113,雅艺科技,浙江,家居用品,YYKJ,创业板,20211222,叶跃庭,民营企业
301265.SZ,301265,华新科技,北京,环境保护,HXKJ,创业板,20221216,张军,民营企业
301150.SZ,301150,中一科技,湖北,电气设备,ZYKJ,创业板,20220421,汪立,民营企业
301096.SZ,301096,百诚医药,浙江,医疗保健,BCYY,创业板,20211220,楼金芳,民营企业
301127.SZ,301127,武汉天源,湖北,环境保护,WHTY,创业板,20211230,黄昭玮,民营企业
301136.SZ,301136,招标股份,福建,建筑工程,ZBGF,创业板,20220111,福建省人民政府国有资产监督管理委员会,地方国有企业
605033.SH,605033,美邦股份,陕西,农药化肥,MBGF,主板,20210916,张少武,民营企业
301339.SZ,301339,通行宝,江苏,IT设备,TXB,创业板,20220909,江苏省政府国有资产监督管理委员会,地方国有企业
301196.SZ,301196,唯科科技,福建,专用机械,WKKJ,创业板,20220111,庄辉阳,民营企业
301162.SZ,301162,国能日新,北京,软件服务,GNRX,创业板,20220429,雍正,民营企业
688211.SH,688211,中科微至,江苏,专用机械,ZKWZ,科创板,20211026,李功燕,自然人
301338.SZ,301338,凯格精机,广东,专用机械,KGJJ,创业板,20220816,邱国良,民营企业
301155.SZ,301155,海力风电,江苏,电气设备,HLFD,创业板,20211124,许世俊,民营企业
301117.SZ,301117,佳缘科技,四川,软件服务,JYKJ,创业板,20220117,王进,民营企业
688259.SH,688259,创耀科技,江苏,半导体,CYKJ,科创板,20220112,YAOLONG TAN,自然人
301189.SZ,301189,奥尼电子,深圳,IT设备,ANDZ,创业板,20211228,吴世杰,民营企业
301217.SZ,301217,铜冠铜箔,安徽,元器件,TGTB,创业板,20220127,安徽省人民政府国有资产监督管理委员会,地方国有企业
688255.SH,688255,凯尔达,浙江,机械基件,KED,科创板,20211025,王健,自然人
688553.SH,688553,汇宇制药-W,四川,化学制药,HYZY,科创板,20211026,丁兆,自然人
688327.SH,688327,云从科技-UW,广东,软件服务,YCKJ,科创板,20220527,周曦,自然人
301248.SZ,301248,杰创智能,广东,软件服务,JCZN,创业板,20220420,孙超,民营企业
301207.SZ,301207,华兰疫苗,河南,生物制药,HLYM,创业板,20220218,安康,民营企业
301135.SZ,301135,瑞德智能,广东,元器件,RDZN,创业板,20220412,汪军,民营企业
605567.SH,605567,春雪食品,山东,食品,CXSP,主板,20211013,郑维新,民营企业
688114.SH,688114,华大智造,深圳,医疗保健,HDZZ,科创板,20220909,汪建,自然人
301233.SZ,301233,盛帮股份,四川,汽车配件,SBGF,创业板,20220706,赖喜隆,民营企业
301439.SZ,301439,泓淋电力,山东,电气设备,HLDL,创业板,20230317,迟少林,民营企业
688343.SH,688343,云天励飞-U,深圳,软件服务,YTLF,科创板,20230404,陈宁,自然人
001317.SZ,001317,三羊马,重庆,铁路,SYM,主板,20211130,邱红阳,民营企业
001234.SZ,001234,泰慕士,江苏,服饰,TMS,主板,20220111,广州市人民政府国有资产监督管理委员会,地方国有企业
603280.SH,603280,南方路机,福建,工程机械,NFLJ,主板,20221108,方庆熙,民营企业
301109.SZ,301109,军信股份,湖南,环境保护,JXGF,创业板,20220413,戴道国,民营企业
603071.SH,603071,物产环能,浙江,批发业,WCHN,主板,20211216,浙江省人民政府国有资产监督管理委员会,地方国有企业
301212.SZ,301212,联盛化学,浙江,化工原料,LSHX,创业板,20220419,牟建宇,民营企业
688220.SH,688220,翱捷科技-U,上海,半导体,AJKJ,科创板,20220114,戴保家,自然人
301282.SZ,301282,金禄电子,广东,元器件,JLDZ,创业板,20220826,李继林,民营企业
301330.SZ,301330,熵基科技,广东,IT设备,SJKJ,创业板,20220817,车全宏,民营企业
688103.SH,688103,国力电子,江苏,元器件,GLDZ,科创板,20210910,尹剑平,自然人
688282.SH,688282,理工导航,北京,通信设备,LGDH,科创板,20220318,汪渤,自然人
688062.SH,688062,迈威生物-U,上海,生物制药,MWSW,科创板,20220118,唐春山,自然人
301500.SZ,301500,飞南资源,广东,环境保护,FNZY,创业板,20230921,孙雁军,民营企业
688265.SH,688265,南模生物,上海,医疗保健,NMSW,科创板,20211228,费俭,自然人
688800.SH,688800,瑞可达,江苏,元器件,RKD,科创板,20210722,吴世均,自然人
301165.SZ,301165,锐捷网络,福建,通信设备,RJWL,创业板,20221121,福建省人民政府国有资产监督管理委员会,地方国有企业
301216.SZ,301216,万凯新材,浙江,化工原料,WKXC,创业板,20220329,沈志刚,民营企业
301381.SZ,301381,赛维时代,深圳,互联网,SWSD,创业板,20230712,陈文平,民营企业
301163.SZ,301163,宏德股份,江苏,电气设备,HDGF,创业板,20220419,杨金德,民营企业
601956.SH,601956,东贝集团,湖北,家用电器,DBJT,主板,20201225,无实际控制人,其他
688119.SH,688119,中钢洛耐,河南,其他建材,ZGLN,科创板,20220606,国务院国有资产监督管理委员会,企业
688285.SH,688285,高铁电气,陕西,运输设备,GTDQ,科创板,20211020,国务院国有资产监督管理委员会,企业
301206.SZ,301206,三元生物,山东,食品,SYSW,创业板,20220210,聂在建,民营企业
688711.SH,688711,宏微科技,江苏,半导体,HWKJ,科创板,20210901,赵善麒,自然人
688236.SH,688236,春立医疗,北京,医疗保健,CLYL,科创板,20211230,史春宝,自然人
301122.SZ,301122,采纳股份,江苏,医疗保健,CNGF,创业板,20220126,陆军,民营企业
688102.SH,688102,斯瑞新材,陕西,铜,SRXC,科创板,20220316,王文斌,自然人
688105.SH,688105,诺唯赞,江苏,生物制药,NWZ,科创板,20211115,曹林,自然人
301256.SZ,301256,华融化学,四川,化工原料,HRHX,创业板,20220322,刘永好,民营企业
301313.SZ,301313,凡拓数创,广东,文教休闲,FTSC,创业板,20220930,伍穗颖,民营企业
688212.SH,688212,澳华内镜,上海,医疗保健,AHNJ,科创板,20211115,顾小舟,自然人
688151.SH,688151,华强科技,湖北,医疗保健,HQKJ,科创板,20211206,国务院国有资产监督管理委员会,企业
301229.SZ,301229,纽泰格,江苏,汽车配件,NTG,创业板,20220222,张义,民营企业
301373.SZ,301373,凌玮科技,广东,化工原料,LWKJ,创业板,20230208,胡颖妮,民营企业
688162.SH,688162,巨一科技,安徽,专用机械,JYKJ,科创板,20211110,刘蕾,自然人
301268.SZ,301268,铭利达,深圳,机械基件,MLD,创业板,20220407,陶诚,民营企业
688210.SH,688210,统联精密,深圳,元器件,TLJM,科创板,20211227,杨虎,自然人
603402.SH,603402,陕西旅游,陕西,旅游景点,SXLY,主板,20260106,陕西省人民政府国有资产监督管理委员会,地方国有企业
301218.SZ,301218,华是科技,浙江,软件服务,HSKJ,创业板,20220307,郑剑波,民营企业
301279.SZ,301279,金道科技,浙江,工程机械,JDKJ,创业板,20220413,金言荣,民营企业
301238.SZ,301238,瑞泰新材,江苏,化工原料,RTXC,创业板,20220617,张家港市国有资产管理中心,地方国有企业
301137.SZ,301137,哈焊华通,江苏,机械基件,HHHT,创业板,20220322,中国机械科学研究总院集团有限公司,中央企业
301227.SZ,301227,森鹰窗业,黑龙江,家居用品,SYCY,创业板,20220926,边书平,民营企业
301125.SZ,301125,腾亚精工,江苏,机械基件,TYJG,创业板,20220608,乐清勇,民营企业
301175.SZ,301175,中科环保,北京,环境保护,ZKHB,创业板,20220708,中国科学院控股有限公司,中央企业
688032.SH,688032,禾迈股份,浙江,电气设备,HMGF,科创板,20211220,邵建雄,自然人
